id,sales
3000888,3.0561960966165884
3000889,1.4453022133468383
3000890,13.3109761555211
3000891,2216.8842553909612
3000892,1.4453022133468383
3000893,375.56686030045194
3000894,10.949824512424875
3000895,673.4621363861813
3000896,711.1056698691928
3000897,131.50015339372507
3000898,145.81482747932816
3000899,133.82811971203682
3000900,2700.128670447528
3000901,13.197231532430393
3000902,2.597180602425037
3000903,40.36240959331273
3000904,30.537387925424095
3000905,1.4453022133468383
3000906,167.43191246715867
3000907,15.618839624579476
3000908,28.517814742984207
3000909,15.344347366160942
3000910,101.54462251401469
3000911,3.800772503033482
3000912,312.2229809265561
3000913,226.7955047705649
3000914,3.0561960966165884
3000915,10.949824512424875
3000916,266.7377333838219
3000917,51.147689963638896
3000918,3930.7260650585645
3000919,231.48928539052042
3000920,21.73485776600534
3000921,2.450137601021117
3000922,0.8392437177513664
3000923,12.704917659925629
3000924,1278.5555413709483
3000925,0.8392437177513664
3000926,103.47221494037315
3000927,1.9911221068295648
3000928,717.6300411114588
3000929,375.28104110766486
3000930,249.30471779296113
3000931,68.8670299895909
3000932,45.634807368371675
3000933,2409.2132641268036
3000934,3.1947140074380096
3000935,1.4745607114043113
3000936,14.738288870565471
3000937,17.734379574241313
3000938,0.8392437177513664
3000939,160.14860395751856
3000940,6.598003276758089
3000941,656.0860369422645
3000942,10.984764363891932
3000943,10.994878931768618
3000944,1.4745607114043113
3000945,191.52684255781102
3000946,160.3555040413888
3000947,1.8394904663754916
3000948,1.9911221068295648
3000949,118.33085811295594
3000950,24.341740566059364
3000951,237.88915641905618
3000952,19.853969669317006
3000953,6.598003276758089
3000954,4.407572501031903
3000955,1.1539519466017771
3000956,15.052997099415883
3000957,4293.751901440545
3000958,1.1539519466017771
3000959,1208.8285119877803
3000960,8.538884150604122
3000961,1797.74834847115
3000962,621.6753393029749
3000963,468.8325198858847
3000964,276.19214004268156
3000965,83.76652474976032
3000966,7627.428632657429
3000967,13.378947137285312
3000968,1.7892689402547222
3000969,39.18305960336975
3000970,20.16867789816742
3000971,1.1539519466017771
3000972,497.47352571144444
3000973,8.538884150604122
3000974,13.01962588877604
3000975,18.049087803091727
3000976,29.258409207841083
3000977,2.764845829871528
3000978,709.6065336389348
3000979,394.1119231896182
3000980,1.7892689402547222
3000981,25.979057456233615
3000982,436.78086598530234
3000983,106.36701609649458
3000984,1507.173117784835
3000985,40.0460002854764
3000986,2.764845829871528
3000987,2.542687176085292
3000988,0.9317932928155411
3000989,11.68927941196905
3000990,1478.5025588010994
3000991,0.9317932928155411
3000992,191.05699831658185
3000993,8.316725496817885
3000994,771.8867016921926
3000995,372.1820908435452
3000996,182.91544129616753
3000997,46.85212378319057
3000998,40.50404848963732
3000999,2588.774165084436
3001000,5.320634793142022
3001001,0.9317932928155411
3001002,19.946519244381182
3001003,31.217247118102414
3001004,0.9317932928155411
3001005,163.1397619712871
3001006,6.690552851822264
3001007,656.1785865173287
3001008,11.077313938956106
3001009,22.83799603605725
3001010,2.542687176085292
3001011,137.47565350276955
3001012,186.81965612936298
3001013,1.9320400414396666
3001014,5.320634793142022
3001015,151.33289312112666
3001016,37.385193441247495
3001017,337.5956087273104
3001018,20.074336169311014
3001019,1.9320400414396666
3001020,2.6717843416167275
3001021,1.0608904583469765
3001022,12.926564400521238
3001023,1382.6295333844284
3001024,1.0608904583469765
3001025,124.23589741203205
3001026,4.3145110127771025
3001027,695.029877007371
3001028,268.18407834310966
3001029,153.78981922010138
3001030,55.194774208358844
3001031,36.56774932880576
3001032,2451.329508180214
3001033,7.03579090248538
3001034,1.0608904583469765
3001035,20.075616409912616
3001036,17.956026314836922
3001037,1.0608904583469765
3001038,139.24161066410937
3001039,1.6962074519999215
3001040,656.3076836828601
3001041,11.818376577500485
3001042,36.03045420876332
3001043,1.6962074519999215
3001044,129.08052632605975
3001045,205.1462559649847
3001046,1.0608904583469765
3001047,4.3145110127771025
3001048,73.7831315921317
3001049,17.429831222287117
3001050,227.08977049742356
3001051,17.956026314836922
3001052,1.6962074519999215
3001053,4.3145110127771025
3001054,1.0608904583469765
3001055,11.571340859458722
3001056,1709.8683487031674
3001057,1.0608904583469765
3001058,176.46876610180243
3001059,7.075904603669078
3001060,891.4266322085712
3001061,425.773685227969
3001062,266.136316929249
3001063,31.525597982470952
3001064,36.996006176297584
3001065,2767.825418901046
3001066,2.061137206971103
3001067,1.0608904583469765
3001068,11.722972499912794
3001069,25.88599596797881
3001070,1.0608904583469765
3001071,190.4998744007933
3001072,1.6962074519999215
3001073,656.3076836828601
3001074,13.824714665264722
3001075,22.826452061627165
3001076,3.41636074803362
3001077,152.8475692525526
3001078,267.9298127766887
3001079,1.6962074519999215
3001080,6.819650017353699
3001081,50.65966149779347
3001082,87.06652443330023
3001083,446.58362638449114
3001084,13.824714665264722
3001085,4.3145110127771025
3001086,3.0561960966165884
3001087,2.080619206999784
3001088,14.209126420264584
3001089,1622.7305874293884
3001090,1.4453022133468383
3001091,162.93009024254633
3001092,5.83414371367332
3001093,813.9444743757255
3001094,359.3276639333483
3001095,220.22889465606966
3001096,112.50250688933183
3001097,64.13601986794876
3001098,2609.1099107655455
3001099,5.83414371367332
3001100,2.080619206999784
3001101,18.340438069836786
3001102,28.15515475203225
3001103,1.4453022133468383
3001104,214.39429751218057
3001105,5.83414371367332
3001106,656.69209543786
3001107,15.344347366160942
3001108,25.095610845680604
3001109,2.445548961970964
3001110,140.37936048365324
3001111,193.80155069090952
3001112,2.080619206999784
3001113,4.698922767776964
3001114,106.77425333212614
3001115,44.31409930168463
3001116,753.0404095711102
3001117,16.97052001115654
3001118,3.800772503033482
3001119,4.092864272181492
3001120,0.8392437177513664
3001121,10.349447370238986
3001122,1260.292739670455
3001123,0.8392437177513664
3001124,154.73413392388596
3001125,1.9911221068295648
3001126,781.6052500787642
3001127,246.47132251166306
3001128,146.94095688885938
3001129,140.37136287828164
3001130,34.532151076494124
3001131,1931.3542435651034
3001132,4.092864272181492
3001133,0.8392437177513664
3001134,19.853969669317006
3001135,25.6643492273832
3001136,0.8392437177513664
3001137,133.3291614877694
3001138,0.8392437177513664
3001139,656.0860369422645
3001140,12.704917659925629
3001141,13.71535182337411
3001142,1.4745607114043113
3001143,54.08542380299052
3001144,118.08116052264575
3001145,1.4745607114043113
3001146,2.0865261844172576
3001147,73.5134304498281
3001148,42.994763838429506
3001149,558.0457874451198
3001150,230.88322689492495
3001151,1.8394904663754916
3001152,8.316725496817885
3001153,0.9317932928155411
3001154,11.593875334381359
3001155,2486.2457067915902
3001156,0.9317932928155411
3001157,299.1066669627591
3001158,4.185413847245667
3001159,1018.3385666236818
3001160,956.1610199624898
3001161,421.7483041823619
3001162,185.41378617726926
3001163,109.40746147142076
3001164,4108.143070862113
3001165,8.316725496817885
3001166,2.0836716818937404
3001167,31.217247118102414
3001168,31.217247118102414
3001169,0.9317932928155411
3001170,244.96252244565105
3001171,0.9317932928155411
3001172,656.1785865173287
3001173,11.593875334381359
3001174,22.83799603605725
3001175,4.185413847245667
3001176,238.36423876954623
3001177,229.06476950326257
3001178,1.9320400414396666
3001179,5.320634793142022
3001180,290.877228602817
3001181,60.54702352239281
3001182,1358.761914637625
3001183,40.10679188650474
3001184,10.436315591893578
3001185,1.8394904663754916
3001186,2.450137601021117
3001187,13.603067924669112
3001188,1794.7329906729892
3001189,0.8392437177513664
3001190,502.5528889208237
3001191,8.22417592175371
3001192,522.3620741486243
3001193,536.2652893161599
3001194,183.6824266361993
3001195,154.2021497848864
3001196,49.70020369473466
3001197,2398.1393214476666
3001198,8.22417592175371
3001199,1.4745607114043113
3001200,25.6643492273832
3001201,28.87729052303271
3001202,0.8392437177513664
3001203,155.4293381178059
3001204,5.228085218077847
3001205,10.349447370238986
3001206,12.704917659925629
3001207,48.945337362977114
3001208,1.9911221068295648
3001209,80.85626784121163
3001210,144.99679192800392
3001211,1.8394904663754916
3001212,6.598003276758089
3001213,146.5210777063498
3001214,61.59809893022002
3001215,1792.181956426425
3001216,46.80284751867093
3001217,16.15414557489559
3001218,5.228085218077847
3001219,1.4745607114043113
3001220,12.704917659925629
3001221,2403.2273390387113
3001222,0.8392437177513664
3001223,166.74249295153297
3001224,6.598003276758089
3001225,808.8347698808427
3001226,325.2168628965182
3001227,274.5217163841153
3001228,62.83050098119585
3001229,38.588310947418
3001230,3146.538094881904
3001231,6.282124124873766
3001232,1.8394904663754916
3001233,17.734379574241313
3001234,19.853969669317006
3001235,0.8392437177513664
3001236,165.14310472521043
3001237,6.598003276758089
3001238,656.0860369422645
3001239,16.108206929245696
3001240,22.745446460993072
3001241,6.598003276758089
3001242,125.5547808664913
3001243,161.05500600272885
3001244,1.8394904663754916
3001245,4.092864272181492
3001246,86.52463696661319
3001247,24.341740566059364
3001248,484.5166275755492
3001249,19.853969669317006
3001250,6.598003276758089
3001251,3.84713104370182
3001252,1.912051344023181
3001253,20.25209918832474
3001254,2432.4541449089647
3001255,1.912051344023181
3001256,618.5108021000681
3001257,10.300534667731046
3001258,749.0509931475026
3001259,768.549302353012
3001260,213.72339741007798
3001261,158.47487432495365
3001262,106.75010047897202
3001263,3477.476702608132
3001264,23.69085263652796
3001265,2.547368337676126
3001266,30.86228039325817
3001267,83.84534886482355
3001268,1.912051344023181
3001269,202.34123249057595
3001270,18.230504320872928
3001271,29.808241486462247
3001272,16.104233512587776
3001273,94.4634332716719
3001274,12.42012476280674
3001275,416.9130435895953
3001276,226.01134937026862
3001277,6.169223018158829
3001278,7.304443964055186
3001279,401.2768772695351
3001280,102.80292787914323
3001281,2831.5303179670323
3001282,234.02356803429848
3001283,38.73790313111286
3001284,8.22417592175371
3001285,0.8392437177513664
3001286,11.174398923611495
3001287,3443.3326421103197
3001288,0.8392437177513664
3001289,442.57717010298865
3001290,4.092864272181492
3001291,1071.1631675025928
3001292,655.2870117300935
3001293,516.9665398631452
3001294,75.55645916193455
3001295,67.26611871320287
3001296,4735.821191704177
3001297,8.22417592175371
3001298,0.8392437177513664
3001299,21.043923824608367
3001300,24.133830491069066
3001301,0.8392437177513664
3001302,288.0354749927909
3001303,1.4745607114043113
3001304,13.207770134251337
3001305,13.207770134251337
3001306,40.01274203096977
3001307,1.9911221068295648
3001308,273.4584134333512
3001309,342.09363378742916
3001310,1.4745607114043113
3001311,6.598003276758089
3001312,234.44506223556695
3001313,60.454473947328644
3001314,1090.4743884495822
3001315,91.82634156070557
3001316,6.282124124873766
3001317,10.343766016829404
3001318,0.8392437177513664
3001319,10.429822517194602
3001320,2902.6521917825808
3001321,0.8392437177513664
3001322,417.1520707349234
3001323,8.22417592175371
3001324,983.5987700859048
3001325,636.5618891438794
3001326,272.8940071814543
3001327,316.4901859653056
3001328,94.82135410845771
3001329,3642.2199118573453
3001330,11.397804923625321
3001331,0.8392437177513664
3001332,45.2723287823568
3001333,34.16967249047925
3001334,0.8392437177513664
3001335,277.9092709725471
3001336,4.092864272181492
3001337,10.429822517194602
3001338,16.203860837927177
3001339,80.83379440717259
3001340,3.1947140074380096
3001341,123.04753775331463
3001342,227.92718331583538
3001343,1.9911221068295648
3001344,14.57768819293157
3001345,146.06447090316465
3001346,136.6724843830757
